idx,lon,lat,day,night
115.99_39.67,115.99,39.67,105.0,442.0
115.99_39.68,115.99,39.68,426.0,43.0
115.99_39.69,115.99,39.69,4039.0,1321.0
116.42_39.8,116.42,39.8,8586.0,14023.0
116.42_39.9,116.42,39.9,25517.0,23879.0
116.06_39.91,116.06,39.91,0.0,1.0
116.12_40.2,116.12,40.2,156.0,22.0
116.12_40.1,116.12,40.1,52.0,55.0
116.12_40.0,116.12,40.0,36.0,143.0
116.12_40.5,116.12,40.5,0.0,1.0
116.99_40.25,116.99,40.25,21.0,313.0
116.99_40.24,116.99,40.24,2.0,3.0
116.99_40.27,116.99,40.27,8.0,50.0
116.99_40.26,116.99,40.26,5.0,92.0
116.99_40.28,116.99,40.28,1.0,1.0
116.7_40.27,116.7,40.27,15.0,654.0
116.7_40.26,116.7,40.26,4.0,33.0
116.7_40.25,116.7,40.25,2.0,12.0
116.7_40.24,116.7,40.24,2.0,66.0
116.7_40.23,116.7,40.23,35.0,448.0
116.7_40.22,116.7,40.22,67.0,169.0
116.7_40.21,116.7,40.21,37.0,986.0
116.7_40.29,116.7,40.29,185.0,63.0
116.7_40.28,116.7,40.28,30.0,63.0
116.4_40.24,116.4,40.24,92.0,242.0
116.4_40.25,116.4,40.25,9.0,1.0
116.4_40.27,116.4,40.27,16.0,23.0
116.4_40.21,116.4,40.21,254.0,8.0
116.4_40.22,116.4,40.22,463.0,220.0
116.4_40.23,116.4,40.23,232.0,53.0
117.22_40.42,117.22,40.42,9.0,45.0
117.22_40.41,117.22,40.41,0.0,6.0
116.61_39.7,116.61,39.7,129.0,95.0
116.74_39.64,116.74,39.64,12.0,168.0
116.6_40.13,116.6,40.13,3227.0,3662.0
116.6_40.12,116.6,40.12,690.0,0.0
116.6_40.11,116.6,40.11,7711.0,110.0
116.6_40.17,116.6,40.17,283.0,823.0
117.03_40.62,117.03,40.62,4.0,15.0
116.6_40.15,116.6,40.15,629.0,1032.0
116.6_40.14,116.6,40.14,2142.0,1296.0
116.6_40.19,116.6,40.19,246.0,453.0
116.6_40.18,116.6,40.18,411.0,115.0
115.74_39.82,115.74,39.82,4.0,66.0
115.74_39.87,115.74,39.87,0.0,1.0
116.91_39.77,116.91,39.77,2.0,81.0
116.91_39.74,116.91,39.74,5.0,73.0
116.91_39.75,116.91,39.75,2.0,54.0
116.91_39.78,116.91,39.78,0.0,19.0
116.91_39.79,116.91,39.79,1.0,97.0
116.66_39.86,116.66,39.86,2631.0,1782.0
116.52_40.55,116.52,40.55,0.0,2.0
116.52_40.54,116.52,40.54,1.0,0.0
116.52_40.53,116.52,40.53,6.0,0.0
115.74_39.6,115.74,39.6,1.0,10.0
116.54_39.79,116.54,39.79,10481.0,73.0
116.54_39.78,116.54,39.78,2131.0,0.0
116.54_39.77,116.54,39.77,9184.0,125.0
116.54_39.76,116.54,39.76,8176.0,27912.0
116.54_39.75,116.54,39.75,5081.0,10461.0
116.54_39.74,116.54,39.74,3869.0,9584.0
116.54_39.73,116.54,39.73,3576.0,3296.0
116.54_39.72,116.54,39.72,1986.0,2409.0
116.54_39.71,116.54,39.71,158.0,7.0
116.97_40.31,116.97,40.31,0.0,1.0
116.97_40.32,116.97,40.32,1.0,13.0
116.97_40.33,116.97,40.33,0.0,13.0
116.97_40.34,116.97,40.34,2.0,128.0
116.53_40.87,116.53,40.87,1.0,0.0
116.97_40.36,116.97,40.36,88.0,5.0
116.97_40.37,116.97,40.37,106.0,7.0
116.97_40.38,116.97,40.38,76.0,1.0
116.97_40.39,116.97,40.39,27.0,5.0
116.36_39.74,116.36,39.74,1636.0,4124.0
115.57_39.84,115.57,39.84,42.0,1.0
115.8_39.67,115.8,39.67,12.0,50.0
115.8_39.66,115.8,39.66,4.0,0.0
115.8_39.62,115.8,39.62,16.0,69.0
115.8_39.61,115.8,39.61,1.0,1.0
116.92_40.22,116.92,40.22,19.0,0.0
115.44_39.77,115.44,39.77,2.0,0.0
116.51_39.89,116.51,39.89,4517.0,13445.0
116.51_39.88,116.51,39.88,1589.0,5500.0
116.51_39.87,116.51,39.87,5248.0,6700.0
116.51_39.86,116.51,39.86,5448.0,16924.0
116.51_39.85,116.51,39.85,2033.0,25095.0
116.51_39.84,116.51,39.84,2239.0,16110.0
116.51_39.83,116.51,39.83,1292.0,540.0
116.51_39.82,116.51,39.82,2053.0,5213.0
116.51_39.81,116.51,39.81,6156.0,278.0
116.74_39.9,116.74,39.9,1331.0,2976.0
116.74_39.8,116.74,39.8,26.0,194.0
116.47_40.82,116.47,40.82,0.0,1.0
116.47_40.83,116.47,40.83,0.0,1.0
116.74_39.7,116.74,39.7,1.0,16.0
116.33_40.11,116.33,40.11,1959.0,2842.0
116.33_40.12,116.33,40.12,1162.0,2219.0
116.33_40.13,116.33,40.13,538.0,169.0
116.33_40.14,116.33,40.14,799.0,382.0
116.33_40.15,116.33,40.15,141.0,16.0
116.33_40.16,116.33,40.16,590.0,690.0
116.79_39.84,116.79,39.84,238.0,1144.0
116.33_40.18,116.33,40.18,98.0,359.0
116.33_40.19,116.33,40.19,676.0,122.0
117.04_40.26,117.04,40.26,0.0,2.0
115.66_39.85,115.66,39.85,72.0,4.0
115.66_39.86,115.66,39.86,373.0,1.0
116.79_39.81,116.79,39.81,67.0,492.0
117.3_40.19,117.3,40.19,698.0,599.0
117.3_40.18,117.3,40.18,682.0,18.0
116.79_39.83,116.79,39.83,0.0,3.0
116.42_40.04,116.42,40.04,7156.0,31255.0
117.3_40.17,117.3,40.17,198.0,531.0
117.3_40.16,117.3,40.16,6.0,0.0
117.09_40.07,117.09,40.07,21.0,3.0
115.7_39.6,115.7,39.6,0.0,1.0
115.57_39.88,115.57,39.88,0.0,1.0
117.09_40.09,117.09,40.09,102.0,399.0
117.09_40.08,117.09,40.08,146.0,246.0
116.81_40.44,116.81,40.44,98.0,138.0
116.81_40.45,116.81,40.45,91.0,155.0
116.81_40.42,116.81,40.42,6.0,49.0
116.81_40.43,116.81,40.43,7.0,395.0
116.81_40.48,116.81,40.48,143.0,681.0
116.81_40.49,116.81,40.49,30.0,58.0
116.71_40.31,116.71,40.31,77.0,519.0
116.6_40.56,116.6,40.56,0.0,1.0
116.8_40.61,116.8,40.61,7.0,4.0
116.8_40.62,116.8,40.62,8.0,5.0
115.96_39.96,115.96,39.96,9.0,16.0
116.18_40.66,116.18,40.66,1.0,0.0
115.96_39.97,115.96,39.97,5.0,0.0
115.96_39.94,115.96,39.94,2.0,0.0
116.18_40.68,116.18,40.68,0.0,1.0
115.82_39.93,115.82,39.93,12.0,10.0
115.82_39.92,115.82,39.92,5.0,6.0
116.79_39.78,116.79,39.78,1587.0,1037.0
116.79_39.79,116.79,39.79,41.0,93.0
116.46_40.75,116.46,40.75,2.0,0.0
117.33_40.17,117.33,40.17,71.0,4.0
117.33_40.16,117.33,40.16,0.0,1.0
116.88_39.71,116.88,39.71,2547.0,2863.0
116.79_39.71,116.79,39.71,739.0,273.0
117.33_40.19,117.33,40.19,64.0,151.0
116.79_39.73,116.79,39.73,52.0,3.0
116.79_39.74,116.79,39.74,492.0,134.0
116.79_39.75,116.79,39.75,29.0,433.0
116.79_39.76,116.79,39.76,743.0,121.0
116.79_39.77,116.79,39.77,2966.0,1944.0
116.22_39.98,116.22,39.98,1039.0,1223.0
116.22_39.99,116.22,39.99,1883.0,2778.0
116.22_39.96,116.22,39.96,2248.0,4609.0
116.22_39.97,116.22,39.97,1563.0,1068.0
116.22_39.94,116.22,39.94,1083.0,2528.0
116.22_39.95,116.22,39.95,11269.0,3473.0
116.22_39.92,116.22,39.92,4613.0,3090.0
116.22_39.93,116.22,39.93,7780.0,15917.0
116.22_39.91,116.22,39.91,17166.0,6997.0
117.0_40.65,117.0,40.65,1.0,3.0
117.0_40.66,117.0,40.66,1.0,0.0
115.96_39.98,115.96,39.98,406.0,3.0
117.0_40.63,117.0,40.63,21.0,2.0
117.0_40.62,117.0,40.62,2.0,0.0
116.88_39.77,116.88,39.77,152.0,107.0
116.23_39.9,116.23,39.9,9918.0,23761.0
115.93_39.7,115.93,39.7,240.0,719.0
115.91_39.6,115.91,39.6,1.0,2.0
116.21_40.1,116.21,40.1,2572.0,4046.0
116.21_40.0,116.21,40.0,535.0,13.0
116.21_40.2,116.21,40.2,1545.0,6341.0
115.98_40.43,115.98,40.43,624.0,364.0
116.46_39.63,116.46,39.63,2.0,197.0
116.76_39.87,116.76,39.87,388.0,565.0
116.0_39.77,116.0,39.77,5.0,0.0
116.76_39.84,116.76,39.84,1022.0,376.0
117.1_40.3,117.1,40.3,25.0,4.0
115.52_39.94,115.52,39.94,0.0,1.0
115.98_40.47,115.98,40.47,6558.0,5396.0
117.1_40.2,117.1,40.2,10.0,0.0
116.76_39.83,116.76,39.83,1590.0,2470.0
116.46_39.62,116.46,39.62,2.0,335.0
116.76_39.81,116.76,39.81,52.0,205.0
116.82_40.43,116.82,40.43,6.0,68.0
116.82_40.42,116.82,40.42,3.0,11.0
116.82_40.41,116.82,40.41,17.0,1.0
116.56_40.43,116.56,40.43,295.0,29.0
116.56_40.44,116.56,40.44,7.0,2.0
116.82_40.46,116.82,40.46,5.0,1.0
116.82_40.45,116.82,40.45,39.0,75.0
116.82_40.44,116.82,40.44,238.0,34.0
116.27_40.31,116.27,40.31,0.0,8.0
116.27_40.33,116.27,40.33,1.0,3.0
116.82_40.48,116.82,40.48,991.0,29.0
116.27_40.36,116.27,40.36,0.0,2.0
116.73_40.18,116.73,40.18,149.0,1096.0
116.73_40.19,116.73,40.19,170.0,1746.0
116.26_39.6,116.26,39.6,0.0,2.0
116.26_39.7,116.26,39.7,344.0,181.0
116.26_39.8,116.26,39.8,838.0,136.0
116.73_40.15,116.73,40.15,5.0,227.0
116.73_40.16,116.73,40.16,18.0,506.0
116.73_40.17,116.73,40.17,34.0,379.0
116.73_40.11,116.73,40.11,80.0,130.0
116.73_40.12,116.73,40.12,230.0,732.0
116.73_40.13,116.73,40.13,586.0,112.0
116.66_40.27,116.66,40.27,19.0,35.0
116.66_40.26,116.66,40.26,12.0,24.0
116.66_40.25,116.66,40.25,3.0,274.0
116.66_40.24,116.66,40.24,14.0,48.0
116.66_40.23,116.66,40.23,10.0,15.0
116.66_40.22,116.66,40.22,2687.0,937.0
116.66_40.21,116.66,40.21,1940.0,3060.0
116.66_40.29,116.66,40.29,374.0,318.0
116.66_40.28,116.66,40.28,83.0,230.0
116.4_39.46,116.4,39.46,0.0,3.0
116.4_39.47,116.4,39.47,2.0,64.0
116.4_39.45,116.4,39.45,0.0,2.0
116.4_39.48,116.4,39.48,26.0,34.0
116.4_39.49,116.4,39.49,10.0,2.0
116.95_40.09,116.95,40.09,19.0,5.0
116.47_39.92,116.47,39.92,17085.0,23713.0
116.78_40.49,116.78,40.49,25.0,36.0
117.11_40.39,117.11,40.39,235.0,42.0
117.11_40.38,117.11,40.38,0.0,32.0
117.11_40.31,117.11,40.31,3.0,6.0
116.52_40.2,116.52,40.2,79.0,70.0
116.52_40.1,116.52,40.1,521.0,53.0
116.52_40.0,116.52,40.0,3124.0,9894.0
115.75_40.0,115.75,40.0,0.0,1.0
116.67_40.41,116.67,40.41,2167.0,653.0
116.67_40.42,116.67,40.42,151.0,1.0
116.67_40.43,116.67,40.43,150.0,243.0
116.67_40.44,116.67,40.44,47.0,339.0
117.01_40.38,117.01,40.38,1.0,1.0
117.01_40.39,117.01,40.39,3.0,0.0
117.01_40.32,117.01,40.32,0.0,19.0
117.01_40.36,117.01,40.36,16.0,316.0
117.01_40.34,117.01,40.34,2.0,4.0
117.01_40.35,117.01,40.35,2.0,8.0
117.29_40.66,117.29,40.66,6.0,2.0
117.29_40.64,117.29,40.64,0.0,6.0
117.29_40.63,117.29,40.63,1.0,5.0
117.29_40.61,117.29,40.61,5.0,2.0
115.87_40.15,115.87,40.15,20.0,9.0
116.59_39.69,116.59,39.69,180.0,512.0
116.59_39.68,116.59,39.68,757.0,680.0
115.87_40.16,115.87,40.16,1.0,8.0
116.59_39.63,116.59,39.63,36.0,226.0
116.59_39.65,116.59,39.65,90.0,14.0
116.59_39.64,116.59,39.64,93.0,292.0
116.59_39.67,116.59,39.67,75.0,209.0
116.59_39.66,116.59,39.66,271.0,96.0
116.2_39.84,116.2,39.84,8305.0,3397.0
116.2_39.85,116.2,39.85,2388.0,1396.0
116.2_39.86,116.2,39.86,582.0,51.0
116.2_39.87,116.2,39.87,145.0,41.0
116.46_40.72,116.46,40.72,0.0,2.0
116.2_39.81,116.2,39.81,1397.0,3250.0
116.2_39.82,116.2,39.82,4101.0,6693.0
116.2_39.83,116.2,39.83,3611.0,7357.0
116.2_39.88,116.2,39.88,1403.0,5279.0
116.2_39.89,116.2,39.89,2915.0,12005.0
116.26_40.69,116.26,40.69,6.0,1.0
116.26_40.68,116.26,40.68,1.0,15.0
116.26_40.67,116.26,40.67,1.0,3.0
116.26_40.66,116.26,40.66,10.0,0.0
117.07_40.66,117.07,40.66,0.0,8.0
116.26_40.61,116.26,40.61,0.0,5.0
116.13_39.96,116.13,39.96,672.0,2473.0
116.13_39.97,116.13,39.97,13.0,4.0
116.13_39.94,116.13,39.94,2452.0,4093.0
116.13_39.95,116.13,39.95,1480.0,4418.0
116.13_39.92,116.13,39.92,319.0,257.0
116.13_39.93,116.13,39.93,548.0,528.0
116.13_39.91,116.13,39.91,232.0,86.0
116.13_39.99,116.13,39.99,1.0,0.0
116.14_39.68,116.14,39.68,1059.0,534.0
116.14_39.69,116.14,39.69,226.0,239.0
115.51_39.71,115.51,39.71,0.0,1.0
115.5_39.7,115.5,39.7,1.0,0.0
116.14_39.61,116.14,39.61,18.0,11.0
116.14_39.62,116.14,39.62,36.0,439.0
116.14_39.63,116.14,39.63,22.0,23.0
116.14_39.64,116.14,39.64,33.0,94.0
116.5_40.91,116.5,40.91,0.0,7.0
116.14_39.66,116.14,39.66,86.0,186.0
116.14_39.67,116.14,39.67,788.0,548.0
116.5_40.95,116.5,40.95,17.0,19.0
115.66_39.91,115.66,39.91,10.0,1.0
116.48_40.96,116.48,40.96,6.0,3.0
116.14_39.65,116.14,39.65,15.0,13.0
116.65_39.64,116.65,39.64,2091.0,5.0
116.65_39.65,116.65,39.65,6915.0,17.0
116.65_39.66,116.65,39.66,69.0,234.0
115.97_40.14,115.97,40.14,18.0,8.0
115.97_40.13,115.97,40.13,0.0,30.0
115.97_40.12,115.97,40.12,0.0,1.0
116.65_39.62,116.65,39.62,177.0,581.0
116.65_39.63,116.65,39.63,383.0,590.0
117.19_40.2,117.19,40.2,0.0,26.0
115.51_39.78,115.51,39.78,6.0,0.0
116.65_39.68,116.65,39.68,13.0,93.0
116.65_39.69,116.65,39.69,49.0,574.0
117.19_40.5,117.19,40.5,1.0,4.0
117.19_40.4,117.19,40.4,0.0,13.0
116.64_40.05,116.64,40.05,739.0,104.0
115.86_40.11,115.86,40.11,0.0,9.0
115.86_40.13,115.86,40.13,9.0,1.0
115.86_40.12,115.86,40.12,26.0,11.0
116.2_40.25,116.2,40.25,101.0,7.0
116.72_40.06,116.72,40.06,59.0,472.0
116.72_40.07,116.72,40.07,22.0,68.0
116.72_40.04,116.72,40.04,279.0,652.0
116.72_40.05,116.72,40.05,116.0,111.0
116.72_40.02,116.72,40.02,23.0,716.0
116.72_40.03,116.72,40.03,34.0,351.0
116.88_39.83,116.88,39.83,5.0,122.0
116.72_40.01,116.72,40.01,136.0,742.0
116.72_40.08,116.72,40.08,63.0,433.0
116.72_40.09,116.72,40.09,333.0,68.0
115.99_40.21,115.99,40.21,4.0,0.0
117.1_40.62,117.1,40.62,0.0,25.0
116.2_40.22,116.2,40.22,2054.0,9032.0
117.1_40.65,117.1,40.65,1.0,4.0
115.85_40.09,115.85,40.09,3.0,0.0
115.85_40.03,115.85,40.03,2.0,15.0
116.2_40.23,116.2,40.23,3152.0,720.0
116.79_40.32,116.79,40.32,38.0,1.0
116.79_40.33,116.79,40.33,1649.0,5.0
116.79_40.34,116.79,40.34,484.0,429.0
116.79_40.35,116.79,40.35,3766.0,930.0
116.79_40.36,116.79,40.36,866.0,45.0
116.79_40.37,116.79,40.37,138.0,946.0
116.79_40.38,116.79,40.38,26.0,31.0
116.79_40.39,116.79,40.39,68.0,185.0
116.82_39.8,116.82,39.8,84.0,132.0
116.82_39.7,116.82,39.7,160.0,254.0
116.98_40.57,116.98,40.57,145.0,105.0
116.98_40.56,116.98,40.56,11.0,8.0
116.98_40.59,116.98,40.59,0.0,15.0
116.98_40.58,116.98,40.58,0.0,13.0
115.62_39.85,115.62,39.85,2.0,0.0
115.74_39.72,115.74,39.72,29.0,1.0
115.62_39.83,115.62,39.83,3.0,0.0
115.93_40.33,115.93,40.33,3.0,15.0
115.93_40.32,115.93,40.32,1.0,41.0
115.93_40.35,115.93,40.35,68.0,445.0
115.93_40.34,115.93,40.34,24.0,144.0
115.93_40.36,115.93,40.36,227.0,87.0
115.93_40.39,115.93,40.39,9.0,5.0
115.93_40.38,115.93,40.38,20.0,3.0
117.27_40.2,117.27,40.2,12.0,498.0
115.97_40.15,115.97,40.15,0.0,3.0
117.05_40.54,117.05,40.54,0.0,2.0
117.05_40.56,117.05,40.56,0.0,12.0
116.65_39.67,116.65,39.67,68.0,542.0
117.05_40.51,117.05,40.51,9.0,20.0
117.05_40.52,117.05,40.52,0.0,47.0
117.05_40.58,117.05,40.58,0.0,45.0
117.05_40.59,117.05,40.59,1.0,72.0
116.66_40.62,116.66,40.62,6.0,1.0
117.28_40.59,117.28,40.59,0.0,1.0
115.95_40.0,115.95,40.0,0.0,4.0
115.95_40.3,115.95,40.3,7.0,36.0
116.25_40.68,116.25,40.68,1.0,0.0
115.95_40.4,115.95,40.4,5.0,65.0
117.22_40.6,117.22,40.6,7.0,8.0
117.22_40.2,117.22,40.2,18.0,4.0
116.83_40.59,116.83,40.59,1.0,11.0
116.83_40.58,116.83,40.58,5.0,8.0
116.83_40.55,116.83,40.55,77.0,65.0
116.09_40.24,116.09,40.24,263.0,6.0
116.48_39.81,116.48,39.81,3146.0,919.0
116.48_39.83,116.48,39.83,2005.0,1548.0
116.48_39.82,116.48,39.82,2271.0,574.0
116.48_39.85,116.48,39.85,7433.0,6596.0
116.48_39.84,116.48,39.84,1516.0,2314.0
116.48_39.87,116.48,39.87,4525.0,6600.0
116.4_40.09,116.4,40.09,307.0,2779.0
116.48_39.89,116.48,39.89,17658.0,5178.0
116.4_40.07,116.4,40.07,6038.0,26630.0
116.4_40.04,116.4,40.04,1346.0,8025.0
116.4_40.05,116.4,40.05,4598.0,23179.0
116.4_40.02,116.4,40.02,2069.0,561.0
116.4_40.03,116.4,40.03,1828.0,3482.0
116.4_40.01,116.4,40.01,5779.0,10972.0
117.22_40.21,117.22,40.21,6.0,2.0
117.09_40.31,117.09,40.31,492.0,9.0
117.14_40.32,117.14,40.32,0.0,14.0
117.09_40.37,117.09,40.37,0.0,2.0
116.34_40.36,116.34,40.36,0.0,2.0
116.17_40.4,116.17,40.4,0.0,3.0
116.17_40.5,116.17,40.5,10.0,0.0
116.17_40.0,116.17,40.0,4.0,1.0
116.17_40.1,116.17,40.1,416.0,47.0
116.17_40.2,116.17,40.2,532.0,1348.0
116.17_40.3,116.17,40.3,1.0,0.0
116.6_40.35,116.6,40.35,65.0,41.0
116.6_40.34,116.6,40.34,55.0,803.0
116.6_40.36,116.6,40.36,58.0,2.0
116.6_40.31,116.6,40.31,2.0,0.0
116.17_40.65,116.17,40.65,27.0,1.0
116.17_40.64,116.17,40.64,13.0,1.0
116.17_40.61,116.17,40.61,0.0,12.0
116.63_40.41,116.63,40.41,20.0,9.0
116.63_40.42,116.63,40.42,68.0,53.0
116.63_40.43,116.63,40.43,72.0,86.0
116.7_40.09,116.7,40.09,223.0,659.0
116.7_40.08,116.7,40.08,729.0,1222.0
116.52_40.77,116.52,40.77,5.0,2.0
116.52_40.76,116.52,40.76,1.0,4.0
116.52_40.71,116.52,40.71,0.0,1.0
116.7_40.01,116.7,40.01,65.0,460.0
116.57_40.57,116.57,40.57,0.0,2.0
116.7_40.03,116.7,40.03,8.0,356.0
116.7_40.05,116.7,40.05,429.0,1329.0
116.7_40.04,116.7,40.04,692.0,681.0
116.7_40.07,116.7,40.07,130.0,197.0
116.7_40.06,116.7,40.06,305.0,570.0
117.34_40.22,117.34,40.22,0.0,3.0
115.89_40.4,115.89,40.4,11.0,196.0
117.34_40.25,117.34,40.25,0.0,7.0
116.38_40.7,116.38,40.7,4.0,53.0
117.34_40.24,117.34,40.24,0.0,6.0
116.48_40.1,116.48,40.1,214.0,1484.0
116.97_40.18,116.97,40.18,6.0,295.0
116.97_40.19,116.97,40.19,66.0,524.0
116.97_40.16,116.97,40.16,8.0,21.0
116.97_40.17,116.97,40.17,3.0,8.0
116.97_40.14,116.97,40.14,1.0,230.0
116.97_40.15,116.97,40.15,3.0,11.0
116.97_40.12,116.97,40.12,3.0,219.0
116.97_40.13,116.97,40.13,1.0,2.0
116.97_40.11,116.97,40.11,0.0,10.0
116.61_40.98,116.61,40.98,13.0,1.0
116.01_40.55,116.01,40.55,2.0,0.0
116.01_40.54,116.01,40.54,238.0,16.0
116.01_40.53,116.01,40.53,108.0,111.0
116.01_40.52,116.01,40.52,0.0,2.0
116.01_40.51,116.01,40.51,36.0,165.0
117.03_40.49,117.03,40.49,0.0,15.0
117.03_40.48,117.03,40.48,15.0,43.0
117.03_40.47,117.03,40.47,3.0,26.0
116.81_40.56,116.81,40.56,1.0,2.0
116.33_40.37,116.33,40.37,0.0,23.0
116.33_40.32,116.33,40.32,15.0,14.0
116.33_40.33,116.33,40.33,2.0,70.0
116.33_40.31,116.33,40.31,27.0,53.0
116.48_40.81,116.48,40.81,4.0,13.0
116.48_40.82,116.48,40.82,0.0,1.0
116.71_40.41,116.71,40.41,6.0,397.0
116.3_39.92,116.3,39.92,25870.0,8937.0
116.08_39.71,116.08,39.71,1033.0,2163.0
116.08_39.72,116.08,39.72,2636.0,1045.0
116.08_39.73,116.08,39.73,352.0,684.0
116.08_39.74,116.08,39.74,504.0,284.0
116.08_39.75,116.08,39.75,280.0,516.0
116.08_39.76,116.08,39.76,307.0,755.0
116.08_39.77,116.08,39.77,769.0,1115.0
116.08_39.78,116.08,39.78,126.0,651.0
116.08_39.79,116.08,39.79,687.0,76.0
117.09_40.25,117.09,40.25,0.0,93.0
117.09_40.24,117.09,40.24,1.0,45.0
117.09_40.27,117.09,40.27,0.0,6.0
117.09_40.26,117.09,40.26,0.0,33.0
116.88_39.84,116.88,39.84,22.0,59.0
116.85_40.2,116.85,40.2,25.0,36.0
116.88_39.81,116.88,39.81,780.0,672.0
116.61_39.96,116.61,39.96,3437.0,96.0
116.8_40.54,116.8,40.54,17.0,7.0
116.81_40.63,116.81,40.63,0.0,2.0
116.81_40.61,116.81,40.61,10.0,8.0
116.81_40.64,116.81,40.64,0.0,2.0
116.88_39.82,116.88,39.82,295.0,362.0
116.85_40.1,116.85,40.1,15.0,7.0
116.8_40.42,116.8,40.42,0.0,105.0
116.8_40.43,116.8,40.43,7.0,9.0
116.8_40.41,116.8,40.41,25.0,160.0
116.8_40.48,116.8,40.48,21.0,550.0
116.8_40.49,116.8,40.49,8.0,51.0
115.93_39.62,115.93,39.62,19.0,148.0
115.93_39.63,115.93,39.63,87.0,97.0
115.93_39.66,115.93,39.66,195.0,1957.0
116.86_40.77,116.86,40.77,1.0,3.0
115.93_39.64,115.93,39.64,239.0,1135.0
115.93_39.65,115.93,39.65,165.0,1202.0
115.64_39.94,115.64,39.94,4.0,0.0
115.93_39.68,115.93,39.68,742.0,410.0
115.93_39.69,115.93,39.69,329.0,623.0
116.92_40.07,116.92,40.07,3.0,22.0
115.64_39.93,115.64,39.93,0.0,2.0
115.64_39.92,115.64,39.92,1.0,4.0
116.39_39.81,116.39,39.81,5142.0,17950.0
116.76_40.0,116.76,40.0,102.0,182.0
116.39_39.83,116.39,39.83,9403.0,3047.0
116.39_39.82,116.39,39.82,8137.0,3586.0
116.39_39.85,116.39,39.85,44697.0,17709.0
116.39_39.84,116.39,39.84,6723.0,21671.0
116.39_39.87,116.39,39.87,8529.0,7004.0
116.39_39.86,116.39,39.86,38102.0,16684.0
116.39_39.89,116.39,39.89,15596.0,13936.0
116.83_39.8,116.83,39.8,944.0,772.0
116.82_39.63,116.82,39.63,288.0,9.0
116.82_39.62,116.82,39.62,10.0,98.0
116.25_40.1,116.25,40.1,339.0,152.0
116.25_40.0,116.25,40.0,1822.0,5614.0
116.25_40.3,116.25,40.3,436.0,570.0
116.25_40.2,116.25,40.2,9530.0,2902.0
115.59_40.05,115.59,40.05,0.0,1.0
116.22_39.74,116.22,39.74,979.0,341.0
116.22_39.75,116.22,39.75,428.0,546.0
116.22_39.76,116.22,39.76,1097.0,5095.0
116.22_39.77,116.22,39.77,5629.0,3302.0
116.22_39.71,116.22,39.71,561.0,127.0
116.22_39.72,116.22,39.72,235.0,352.0
116.22_39.73,116.22,39.73,614.0,3505.0
117.0_40.07,117.0,40.07,705.0,62.0
117.0_40.06,117.0,40.06,1225.0,1308.0
117.0_40.05,117.0,40.05,1193.0,1301.0
117.0_40.04,117.0,40.04,2202.0,8.0
116.22_39.78,116.22,39.78,168.0,751.0
116.22_39.79,116.22,39.79,20.0,10.0
116.78_39.76,116.78,39.76,405.0,9.0
116.55_40.45,116.55,40.45,2.0,0.0
116.55_40.43,116.55,40.43,17.0,42.0
116.55_40.42,116.55,40.42,57.0,27.0
116.55_40.41,116.55,40.41,9.0,111.0
116.41_39.49,116.41,39.49,6.0,1.0
117.27_40.28,117.27,40.28,24.0,17.0
116.16_40.11,116.16,40.11,40.0,1.0
115.64_39.83,115.64,39.83,1.0,0.0
116.43_40.38,116.43,40.38,3.0,169.0
116.21_39.77,116.21,39.77,1880.0,4835.0
116.43_40.36,116.43,40.36,13.0,163.0
116.21_39.75,116.21,39.75,1439.0,3091.0
116.82_40.69,116.82,40.69,0.0,1.0
116.25_39.96,116.25,39.96,962.0,1521.0
116.1_39.6,116.1,39.6,7.0,430.0
115.98_39.7,115.98,39.7,14823.0,10227.0
116.56_40.69,116.56,40.69,376.0,20.0
116.28_39.54,116.28,39.54,8.0,207.0
116.28_39.55,116.28,39.55,13.0,479.0
116.28_39.56,116.28,39.56,33.0,44.0
116.1_39.9,116.1,39.9,1201.0,1182.0
116.28_39.51,116.28,39.51,74.0,946.0
116.28_39.52,116.28,39.52,24.0,189.0
116.28_39.53,116.28,39.53,126.0,24.0
115.78_40.45,115.78,40.45,17.0,213.0
115.78_40.44,115.78,40.44,3.0,11.0
115.78_40.46,115.78,40.46,0.0,2.0
116.21_39.71,116.21,39.71,516.0,321.0
116.78_39.72,116.78,39.72,2165.0,20.0
116.58_40.69,116.58,40.69,3.0,25.0
116.73_40.38,116.73,40.38,0.0,67.0
116.73_40.39,116.73,40.39,32.0,706.0
116.52_39.59,116.52,39.59,0.0,38.0
116.92_40.18,116.92,40.18,0.0,191.0
116.92_40.17,116.92,40.17,23.0,657.0
116.92_40.16,116.92,40.16,30.0,367.0
116.92_40.15,116.92,40.15,234.0,808.0
116.82_39.71,116.82,39.71,66.0,432.0
116.73_40.36,116.73,40.36,13.0,275.0
116.92_40.12,116.92,40.12,5.0,316.0
116.73_40.34,116.73,40.34,15.0,508.0
116.73_40.35,116.73,40.35,4.0,74.0
116.66_40.09,116.66,40.09,9132.0,959.0
116.66_40.08,116.66,40.08,2791.0,1835.0
116.79_40.31,116.79,40.31,5.0,2.0
116.66_40.05,116.66,40.05,2325.0,574.0
116.66_40.04,116.66,40.04,1221.0,3532.0
116.66_40.07,116.66,40.07,589.0,4224.0
116.66_40.06,116.66,40.06,1338.0,3009.0
116.66_40.01,116.66,40.01,450.0,595.0
